,name,address,website,phone_number,reviews_count,reviews_average,images
424,Nhà hàng Hoàng Tâm - Phan Xích Long,"352 Phan Xích Long, Phường 2, Phú Nhuận, Thành phố Hồ Chí Minh 700000, Vietnam",nhahanghoangtam.vn,+84 28 6670 2121,,,"['https://lh5.googleusercontent.com/p/AF1QipMCQYzyO7F3OBuhYrAaeAuPNitKME8EzAmnFV1W', 'https://lh5.googleusercontent.com/p/AF1QipPlJaRybNQZ_ZhICJJDzsylDVTApGJuhcPOrMjR']"
425,Pergola,"28A Trần Cao Vân, Phường 12, Phú Nhuận, Thành phố Hồ Chí Minh, Vietnam",pergola.vn,+84 28 3844 2526,,,"['https://lh5.googleusercontent.com/p/AF1QipOwfgL9A6TSOeUQQjIYUj3fEBVgNzC2doOEGJf7', 'https://lh5.googleusercontent.com/p/AF1QipMCQYzyO7F3OBuhYrAaeAuPNitKME8EzAmnFV1W']"
426,Yeebo Hotpot Seafood Restaurant,"76 D. Nguyễn Văn Trỗi, Phường 8, Phú Nhuận, Thành phố Hồ Chí Minh, Vietnam",yeebo.com.vn,+84 28 3997 4411,468,4.2,"['https://lh5.googleusercontent.com/p/AF1QipMH6Fxn-6TlMojANHKVe5kmz7pYOhXQbagfhK74', 'https://lh5.googleusercontent.com/p/AF1QipOwfgL9A6TSOeUQQjIYUj3fEBVgNzC2doOEGJf7']"
427,San Fu Lou - Cantonese Kitchen (Phan Xích Long),"195 Phan Xích Long, Phường 2, Phú Nhuận, Thành phố Hồ Chí Minh 700000, Vietnam",sanfulou.com,+84 28 3517 6168,,,"['https://lh5.googleusercontent.com/p/AF1QipMIs6616aThQGQ69VrAC-bDjQsztwHuWuHLh116', 'https://lh5.googleusercontent.com/p/AF1QipMH6Fxn-6TlMojANHKVe5kmz7pYOhXQbagfhK74']"
428,5A Phú Nhuận Quán,"476 Phan Xích Long, Phường 3, Phú Nhuận, Thành phố Hồ Chí Minh, Vietnam",,+84 93 912 61 76,38,4.1,"['https://lh5.googleusercontent.com/p/AF1QipP7MKFY-MYCkodwNN8dsZIF-avuP4yjBuxkbZcp', 'https://lh5.googleusercontent.com/p/AF1QipMIs6616aThQGQ69VrAC-bDjQsztwHuWuHLh116']"
429,ZumWhere Phú Nhuận,"117B Nguyễn Đình Chính, Phường 15, Phú Nhuận, Thành phố Hồ Chí Minh 70000, Vietnam",zumwhere.vn,+84 898 876 996,390,4.6,"['https://lh5.googleusercontent.com/p/AF1QipP_XMACb6Nb_rcNXCwweRUvFISQAxXhqNZW7ij5', 'https://lh5.googleusercontent.com/p/AF1QipP7MKFY-MYCkodwNN8dsZIF-avuP4yjBuxkbZcp']"
430,GoGi House,"198 Phan Xích Long, Phường 7, Phú Nhuận, Thành phố Hồ Chí Minh 70000, Vietnam",gogi.com.vn,+84 28 7300 0865,,,"['https://lh5.googleusercontent.com/p/AF1QipM_zz3IJeophmp4z_JdhXY3c6oC1p5Xr28GF31Q', 'https://lh5.googleusercontent.com/p/AF1QipP_XMACb6Nb_rcNXCwweRUvFISQAxXhqNZW7ij5']"
431,Tung Garden Restaurant,"Khách sạn Eastin Grand, 253 D. Nguyễn Văn Trỗi, Phường 10, Phú Nhuận, Thành phố Hồ Chí Minh, Vietnam",tunggarden.com,+84 28 3844 9222,243,4.4,"['https://lh5.googleusercontent.com/p/AF1QipMSx3eE8Q89pAdm9n5Uoz9MR490P0U89BbkAJ7Z', 'https://lh5.googleusercontent.com/p/AF1QipM_zz3IJeophmp4z_JdhXY3c6oC1p5Xr28GF31Q']"
432,QUÁN NHẬU 63 | QUÁN NHẬU NGON PHÚ NHUẬN | QUÁN ỐC BÌNH DÂN PHÚ NHUẬN,"93 Trần Khắc Chân, Phường 9, Phú Nhuận, Thành phố Hồ Chí Minh, Vietnam",quannhau63phunhuan.com,+84 90 480 90 58,73,4.2,"['https://lh5.googleusercontent.com/p/AF1QipMjV2oAswZVH-A5_WMbkG6dMg5K8DBMXUKO9U6r', 'https://lh5.googleusercontent.com/p/AF1QipMSx3eE8Q89pAdm9n5Uoz9MR490P0U89BbkAJ7Z']"
433,Niêu Ta Lounge & Restaurant,"Hẻm 191, 191/5 Hoàng Văn Thụ, Phường 8, Phú Nhuận, Thành phố Hồ Chí Minh, Vietnam",,+84 888 855 191,53,4.5,"['https://lh5.googleusercontent.com/p/AF1QipMPDjG3SDfiNTFzTDndt8SLg6B3sIaRHqLjSagK', 'https://lh5.googleusercontent.com/p/AF1QipMjV2oAswZVH-A5_WMbkG6dMg5K8DBMXUKO9U6r']"
434,Quán Ăn Năm Gia,"46 Phan Xích Long, Phường 1, Phú Nhuận, Thành phố Hồ Chí Minh, Vietnam",foody.vn,+84 28 3990 2991,14,4.6,"['https://lh5.googleusercontent.com/p/AF1QipPDaR8VAAL8Rc0WPNam0K-R0l6l4JbTP5mFptGP', 'https://lh5.googleusercontent.com/p/AF1QipMPDjG3SDfiNTFzTDndt8SLg6B3sIaRHqLjSagK']"
435,Nhà hàng món Âu,"6 Phan Đình Phùng, Phường 2, Phú Nhuận, Thành phố Hồ Chí Minh, Vietnam",,,,,"['https://lh5.googleusercontent.com/p/AF1QipPDaR8VAAL8Rc0WPNam0K-R0l6l4JbTP5mFptGP', 'https://lh5.googleusercontent.com/p/AF1QipMdvX9GZusEkYWgvrdeDDKDYxHy_tQuR0WnGHvQ']"
436,Nhà Hàng Cơm Chay Hương Sen,"143 Hồ Văn Huê, Phường 9, Phú Nhuận, Thành phố Hồ Chí Minh, Vietnam",foody.vn,+84 28 3503 9857,,,"['https://lh5.googleusercontent.com/p/AF1QipM7ov9-HqwbY1DSWAvHTep_rYq38DRN-KBypyZZ', 'https://lh5.googleusercontent.com/p/AF1QipMdvX9GZusEkYWgvrdeDDKDYxHy_tQuR0WnGHvQ']"
437,Trái Cây Tô Quận Phú Nhuận,"10/4 Trần Khắc Trân, Phường 15, Phú Nhuận, Phú Nhuận Hồ Chí Minh, Vietnam",traicayvuongtron.vn,+84 98 182 32 28,,,"['https://lh5.googleusercontent.com/p/AF1QipM7ov9-HqwbY1DSWAvHTep_rYq38DRN-KBypyZZ', 'https://lh5.googleusercontent.com/p/AF1QipMYZNa8TdAFGRV1CzR8HRbRdSGmi5oNqPEGn4Rl']"
438,BÒ SINH ĐÔI - Steak & U.S Beef Hotpot,"149 Phan Xích Long, phường 02, Phú Nhuận, Thành phố Hồ Chí Minh, Vietnam",fb.com,+84 28 3517 2333,,,"['https://lh5.googleusercontent.com/p/AF1QipP7nFUJvWnvUKZn9Z08H5xJZPFAbdFKa0UZu6es', 'https://lh5.googleusercontent.com/p/AF1QipM7ov9-HqwbY1DSWAvHTep_rYq38DRN-KBypyZZ']"
439,Dê Cua 245 Chi Nhánh Hoa Lan,"186 Hoa Lan, Phường 7, Phú Nhuận, Thành phố Hồ Chí Minh 70000, Vietnam",laude.vn,+84 91 717 17 18,164,3.8,"['https://lh5.googleusercontent.com/p/AF1QipNmGIrxMpDIPL2xLGRJpWqlPkDg0jBdZhVrGrBx', 'https://lh5.googleusercontent.com/p/AF1QipP7nFUJvWnvUKZn9Z08H5xJZPFAbdFKa0UZu6es']"
440,Bento Delichi - Cơm Gà Xối Mỡ & Mắm Tỏi - Quận Phú Nhuận,"166/12L Thích Quảng Đức, Phường 4, Phú Nhuận, Thành phố Hồ Chí Minh, Vietnam",,+84 708 547 507,50,4.2,"['https://lh5.googleusercontent.com/p/AF1QipM84axLRc3qWfNBtQMCBQyrCwGAHf2wpKKqnlRA', 'https://lh5.googleusercontent.com/p/AF1QipNmGIrxMpDIPL2xLGRJpWqlPkDg0jBdZhVrGrBx']"
441,Here & Now Vegetarian (Open kitchen & chill),"220/12 Nguyễn Trọng Tuyển, Phường 8, Phú Nhuận, Thành phố Hồ Chí Minh, Vietnam",,+84 28 6292 6669,,,"['https://lh5.googleusercontent.com/p/AF1QipOceQrUQaII5Wa1vcpTCpVJ7OSZVcSlURkBY2WY', 'https://lh5.googleusercontent.com/p/AF1QipM84axLRc3qWfNBtQMCBQyrCwGAHf2wpKKqnlRA']"
442,Nhà Hàng Hải Sản 1A,"1A Đ. Cầm Bá Thước, Phường 7, Phú Nhuận, Thành phố Hồ Chí Minh, Vietnam",,+84 28 3510 7878,,,"['https://lh5.googleusercontent.com/p/AF1QipMk97ZFYBG45T_TQddFpBPsaX5BPDqW29GUJsNc', 'https://lh5.googleusercontent.com/p/AF1QipOceQrUQaII5Wa1vcpTCpVJ7OSZVcSlURkBY2WY']"
443,Nhà Hàng Hoa viên Tri Kỷ,"123 Đ. Hồng Hà, Phường 9, Phú Nhuận, Thành phố Hồ Chí Minh, Vietnam",hoavientriky.vn,+84 28 3842 3487,,,"['https://lh5.googleusercontent.com/p/AF1QipNzBjA0viuwsm_AdtyILPLcgSK-nfFBJkXHMBsB', 'https://lh5.googleusercontent.com/p/AF1QipMk97ZFYBG45T_TQddFpBPsaX5BPDqW29GUJsNc']"
444,Quán Ba Tròn,"P406 A3 Phan Xích Long, Phường 7, Phú Nhuận, Thành phố Hồ Chí Minh, Vietnam",,+84 90 256 64 06,,,"['https://lh5.googleusercontent.com/p/AF1QipPanMxj35-wom-JWJglPM1vwk4Qn0_L9ZRr6vbE', 'https://lh5.googleusercontent.com/p/AF1QipNzBjA0viuwsm_AdtyILPLcgSK-nfFBJkXHMBsB']"
445,Sumo Yakiniku BBQ,"131 Phan Xích Long, Phường 7, Phú Nhuận, Thành phố Hồ Chí Minh, Vietnam",sumoyakiniku.com.vn,+84 28 7300 0485,,,"['https://lh5.googleusercontent.com/p/AF1QipMt5-OgV903zLbRWuhfJKzu3HhrLDp2oSVn_Z-S', 'https://lh5.googleusercontent.com/p/AF1QipPanMxj35-wom-JWJglPM1vwk4Qn0_L9ZRr6vbE']"
446,BiaCraft Truong Sa | D.Phu Nhuan,"300 Đ. Trường Sa, Phường 7, Phú Nhuận, Thành phố Hồ Chí Minh 700000, Vietnam",biacraft.com,+84 28 3517 3000,,,"['https://lh5.googleusercontent.com/p/AF1QipNsb3bjNCe6JJJ4DEs3SaGxOQtIGrUxIOoKuye0', 'https://lh5.googleusercontent.com/p/AF1QipMt5-OgV903zLbRWuhfJKzu3HhrLDp2oSVn_Z-S']"
447,Nhà hàng Thoáng Việt,"309/1 Huỳnh Văn Bánh, Phường 11, Phú Nhuận, Thành phố Hồ Chí Minh, Vietnam",nhahangthoangviet.vn,+84 787 992 008,,,"['https://lh5.googleusercontent.com/p/AF1QipPtQ3nIdNZ1BMPIZQn_Uq3H7D1f8czJlV04-MsE', 'https://lh5.googleusercontent.com/p/AF1QipNsb3bjNCe6JJJ4DEs3SaGxOQtIGrUxIOoKuye0']"
448,Nhà Hàng Tiệc Cưới Hội Nghị Phú Nhuận,"124 Phan Đăng Lưu, Phường 3, Phú Nhuận, Thành phố Hồ Chí Minh, Vietnam",,+84 28 3995 6455,506,3.9,"['https://lh5.googleusercontent.com/p/AF1QipNcLZ_TWHuqks6Tf6Gp7ROxD-NFdUwJjTRMPzUq', 'https://lh5.googleusercontent.com/p/AF1QipPtQ3nIdNZ1BMPIZQn_Uq3H7D1f8czJlV04-MsE']"
449,Nhà hàng chay Hồng Liên,"143/9 Phan Đăng Lưu, Phường 2, Phú Nhuận, Thành phố Hồ Chí Minh, Vietnam",,+84 899 871 857,70,4.5,"['https://lh5.googleusercontent.com/p/AF1QipMfMKwJECc01ZTaCE9kEu82ZUkCU2eR-0VMGXbM', 'https://lh5.googleusercontent.com/p/AF1QipNcLZ_TWHuqks6Tf6Gp7ROxD-NFdUwJjTRMPzUq']"
450,Quán Ẩm Thực 915,"915 Âu Cơ, P, Tân Phú, Thành phố Hồ Chí Minh, Vietnam",,+84 28 6654 2929,120,4.3,"['https://lh5.googleusercontent.com/p/AF1QipNUKBM54vHF_drD-wK1YLm72DaGoLNeg7M6xihn', 'https://lh5.googleusercontent.com/p/AF1QipNru4h8xm1eXiVU1s5pwR873XfnKXd6yEsbZ5z7']"
451,Nhà Hàng Hòn Đất,"140, Tân Sơn Nhì, Tân Phú, Thành phố Hồ Chí Minh 700000, Vietnam",nhahanghondat.vn,+84 96 130 60 60,,,"['https://lh5.googleusercontent.com/p/AF1QipNru4h8xm1eXiVU1s5pwR873XfnKXd6yEsbZ5z7', 'https://lh5.googleusercontent.com/p/AF1QipNUKBM54vHF_drD-wK1YLm72DaGoLNeg7M6xihn']"
452,Nhà Hàng Ẩm Thực 316,"316 Đ. Tân Sơn Nhì, Tân Sơn Nhì, Tân Phú, Thành phố Hồ Chí Minh 700000, Vietnam",amthuc316.com,+84 28 6269 2432,,,"['https://lh5.googleusercontent.com/p/AF1QipNQZ063rxHELkQxhLggGX21Fbh02rvSC6mKDjlH', 'https://lh5.googleusercontent.com/p/AF1QipNru4h8xm1eXiVU1s5pwR873XfnKXd6yEsbZ5z7']"
453,Hồ bơi Vườn Thiên Thai,"669 Trường Chinh, Tây Thạnh, Tân Phú, Thành phố Hồ Chí Minh, Vietnam",songlong.vip,+84 28 3842 5330,,,"['https://lh5.googleusercontent.com/p/AF1QipPJl_fcoAUMsufWg6Hk9X5Kss5OSdkK2jdWEgzX', 'https://lh5.googleusercontent.com/p/AF1QipNQZ063rxHELkQxhLggGX21Fbh02rvSC6mKDjlH']"
454,Nhà hàng Tuấn Mập,"31 Đ. Vườn Lài, Phú Thọ Hoà, Tân Phú, Thành phố Hồ Chí Minh, Vietnam",nhahangtuanmap.com,+84 90 866 52 24,,,"['https://lh5.googleusercontent.com/p/AF1QipO2Sdh989Zi1s7jSoj3ZrjtbzpcBNryrtOTGU17', 'https://lh5.googleusercontent.com/p/AF1QipPJl_fcoAUMsufWg6Hk9X5Kss5OSdkK2jdWEgzX']"
455,Làng Ẩm Thực 66 - CN Tân Phú,"237 Đ. Độc Lập, Tân Quý, Tân Phú, Thành phố Hồ Chí Minh 700000, Vietnam",business.site,+84 94 468 44 66,,,"['https://lh5.googleusercontent.com/p/AF1QipOTDNCeG_ujnyx3t-F8hWURCv0Qc4lkt4UhuGPe', 'https://lh5.googleusercontent.com/p/AF1QipO2Sdh989Zi1s7jSoj3ZrjtbzpcBNryrtOTGU17']"
456,Ăn vặt quận Tân Phú,"250 Đ. Vườn Lài, Phú Thọ Hoà, Tân Phú, Thành phố Hồ Chí Minh, Vietnam",,+84 93 277 93 88,25,4.5,"['https://lh5.googleusercontent.com/p/AF1QipP5gp7YHO0haoc2xb19TSdZfVqw626A6Ovz2xQz', 'https://lh5.googleusercontent.com/p/AF1QipOTDNCeG_ujnyx3t-F8hWURCv0Qc4lkt4UhuGPe']"
457,Nhà Hàng Biển Đông 3,"527 Âu Cơ, Phú Trung, Tân Phú, Thành phố Hồ Chí Minh, Vietnam",nhahangbiendong.com,+84 90 900 55 94,71,4.2,"['https://lh5.googleusercontent.com/p/AF1QipNPgL-a2ClUVnIDENG420thFPRFlGE6ORmRyA21', 'https://lh5.googleusercontent.com/p/AF1QipP5gp7YHO0haoc2xb19TSdZfVqw626A6Ovz2xQz']"
458,Ong Nâu Spaghetti,"67 Tân Quý, Tân Phú, Thành phố Hồ Chí Minh 700000, Vietnam",,+84 98 917 39 68,,,"['https://lh5.googleusercontent.com/p/AF1QipMsgQbfakMXY8V2djj8isVzM8zSjzBFJLJ3QfUc', 'https://lh5.googleusercontent.com/p/AF1QipNPgL-a2ClUVnIDENG420thFPRFlGE6ORmRyA21']"
459,Nhà Hàng Hoa Viên Nam Bộ,"615A Âu Cơ, Phú Trung, Tân Phú, Thành phố Hồ Chí Minh, Vietnam",nam-bo.com,+84 28 3860 1210,,,"['https://lh5.googleusercontent.com/p/AF1QipMjl1vlhNyjYjB5oqFuLrdcqFZ_lbNIos6h7EPq', 'https://lh5.googleusercontent.com/p/AF1QipMsgQbfakMXY8V2djj8isVzM8zSjzBFJLJ3QfUc']"
460,Quán Chay Ngon Tân Phú - Nhà hàng chay Phú Lộc -,"81 Thoại Ngọc Hầu, Hoà Thanh, Tân Phú, Thành phố Hồ Chí Minh 700000, Vietnam",business.site,,60,4.2,"['https://lh5.googleusercontent.com/p/AF1QipMfkRtbFEWBCnsaHSbkiJMeWYewlV--1y2t4BCB', 'https://lh5.googleusercontent.com/p/AF1QipMjl1vlhNyjYjB5oqFuLrdcqFZ_lbNIos6h7EPq']"
461,"Bò Tơ Nhân Phát - 257 Trương Vĩnh Ký, P.Tân Thành, Q.Tân Phú","257 Trương Vĩnh Ký, Tân Sơn Nhì, Tân Phú, Thành phố Hồ Chí Minh 70000, Vietnam",botonhanphat.vn,+84 888 350 325,,,"['https://lh5.googleusercontent.com/p/AF1QipMBSIynfUYt4wool96wZZ94aN12C3xtfmDjpVW6', 'https://lh5.googleusercontent.com/p/AF1QipMfkRtbFEWBCnsaHSbkiJMeWYewlV--1y2t4BCB']"
462,Quán Làng Tre,"120 Đ. Tân Sơn Nhì, Tân Sơn Nhì, Tân Phú, Thành phố Hồ Chí Minh, Vietnam",,+84 28 3813 0089,,,"['https://lh5.googleusercontent.com/p/AF1QipNVe01yXJShwsgij5ic6d6TIWX3JKt9xrX8JF5H', 'https://lh5.googleusercontent.com/p/AF1QipMBSIynfUYt4wool96wZZ94aN12C3xtfmDjpVW6']"
463,Nhà Hàng Sân Vườn 72,"72A Lũy Bán Bích, Tân Thới Hoà, Tân Phú, Thành phố Hồ Chí Minh, Vietnam",,+84 90 994 59 94,25,4.4,"['https://lh5.googleusercontent.com/p/AF1QipPnMSbk8cQcnvyBwVMKLWo8d_3KF6-oNv7UOjUU', 'https://lh5.googleusercontent.com/p/AF1QipNVe01yXJShwsgij5ic6d6TIWX3JKt9xrX8JF5H']"
464,Nhà hàng K3,"418 Đ. Tân Sơn Nhì, Tân Sơn Nhì, Tân Phú, Thành phố Hồ Chí Minh, Vietnam",,+84 28 3812 0000,165,4.2,"['https://lh5.googleusercontent.com/p/AF1QipMMpG4qAEHJnn73cWyzjFuxBbe9igNv9hXCFCU', 'https://lh5.googleusercontent.com/p/AF1QipPnMSbk8cQcnvyBwVMKLWo8d_3KF6-oNv7UOjUU']"
465,Quan Nuong Yaki,"375 Đ. Tân Sơn Nhì, Tân Sơn Nhì, Tân Phú, Thành phố Hồ Chí Minh 700000, Vietnam",yaki.com.vn,+84 1900 888815,,,"['https://lh5.googleusercontent.com/p/AF1QipPWDUAbHc1s095YdDe48-qrZzJyD-EuW1zYVC2d', 'https://lh5.googleusercontent.com/p/AF1QipMMpG4qAEHJnn73cWyzjFuxBbe9igNv9hXCFCU']"
466,Quán ăn Gia Đình,"1519 Hẻm 15 Cầu Xéo, Tân Quý, Tân Phú, Thành phố Hồ Chí Minh, Vietnam",,+84 778 618 338,3,5.0,"['https://lh5.googleusercontent.com/p/AF1QipM0LYEz6Jz1ArckTCsOQTbpLK44LAAyJLoMBdnp', 'https://lh5.googleusercontent.com/p/AF1QipPWDUAbHc1s095YdDe48-qrZzJyD-EuW1zYVC2d']"
467,Nhà Hàng 681,"3 Âu Cơ, Tân Thành, Tân Phú, Thành phố Hồ Chí Minh, Vietnam",,,11,4.6,"['https://lh5.googleusercontent.com/p/AF1QipNLn_RYNxNZM07gKUqeIKtxzjKP2cq0Sl4OV3x6', 'https://lh5.googleusercontent.com/p/AF1QipM0LYEz6Jz1ArckTCsOQTbpLK44LAAyJLoMBdnp']"
468,"Nhà Hàng Phố Cao Hùng - 255 Thống Nhất, Tân Thành, Tân Phú, TPHCM","255 Thống Nhất, Tân Thành, Tân Phú, Thành phố Hồ Chí Minh, Vietnam",,+84 93 138 88 89,103,4.1,"['https://lh5.googleusercontent.com/p/AF1QipMQq_hJCtwirtUsehsFQwjbiq5inzboigAxpFyi', 'https://lh5.googleusercontent.com/p/AF1QipNLn_RYNxNZM07gKUqeIKtxzjKP2cq0Sl4OV3x6']"
469,Chang Kang Kung Aeon Mall Tân Phú,"Tầng 3 TTTM Aeon mall, 30 Đ. Bờ Bao Tân Thắng, Celadon City, Tân Phú, Thành phố Hồ Chí Minh, Vietnam",changkangkung.com.vn,+84 28 6269 2073,,,"['https://lh5.googleusercontent.com/p/AF1QipPg3m989xRCT0LBNmyasn2GzYeRnDpcMbND9u39', 'https://lh5.googleusercontent.com/p/AF1QipMQq_hJCtwirtUsehsFQwjbiq5inzboigAxpFyi']"
470,Đặt tiệc tại nhà quận Tân Phú - Nhà hàng Hoàn Hải,"139 Lê Đình Thám, Tân Quý, Tân Phú, Thành phố Hồ Chí Minh, Vietnam",,+84 90 653 91 11,1,5.0,"['https://lh5.googleusercontent.com/p/AF1QipPjBq2vwEOusww5e2s2vwb5hjO1qAZX9n4_lW-M', 'https://lh5.googleusercontent.com/p/AF1QipPg3m989xRCT0LBNmyasn2GzYeRnDpcMbND9u39']"
471,Quán Hải Sản Anh Em,"154, Hiền Vương, Phường Phú Thạnh, Quận Tân Phú, Phú Thạnh, Tân Phú, Thành phố Hồ Chí Minh, Vietnam",,+84 93 711 99 64,12,4.0,"['https://lh5.googleusercontent.com/p/AF1QipN_PIvtgF0dxQYMGrdDCASQpBMSm3rgEOIjHIwD', 'https://lh5.googleusercontent.com/p/AF1QipPjBq2vwEOusww5e2s2vwb5hjO1qAZX9n4_lW-M']"
472,"27 nguyễn trường tộ, phường tân thành, quận tân phú","1-162 Nguyễn Trường Tộ, Tân Thành, Tân Phú, Thành phố Hồ Chí Minh, Vietnam",,,,,"['https://lh5.googleusercontent.com/p/AF1QipN_PIvtgF0dxQYMGrdDCASQpBMSm3rgEOIjHIwD', 'https://lh5.googleusercontent.com/p/AF1QipNUKBM54vHF_drD-wK1YLm72DaGoLNeg7M6xihn']"
473,Quán hải sản Tân Phú,"103 22Tân Hương, Tân Quý, Tân Phú, Thành phố Hồ Chí Minh, Vietnam",,+84 90 889 02 28,13,4.3,"['https://lh5.googleusercontent.com/p/AF1QipOBPTUFQ6QWbFqYutamOK9HswRNHhIYsKqxjYPU', 'https://lh5.googleusercontent.com/p/AF1QipNUKBM54vHF_drD-wK1YLm72DaGoLNeg7M6xihn']"
474,Ẩm thực 316 Tân Sơn Nhì,"30 Đ. Tân Sơn Nhì, Tân Sơn Nhì, Tân Phú, Thành phố Hồ Chí Minh, Vietnam",,,30,4.3,"['https://lh5.googleusercontent.com/p/AF1QipN1K3gyIPXEyfTXOueTtYmU5msuOCCGRs4hezU_', 'https://lh5.googleusercontent.com/p/AF1QipOBPTUFQ6QWbFqYutamOK9HswRNHhIYsKqxjYPU']"
475,Nhà Hàng Tân Phú Gia,"115 Nguyễn Hậu, Tân Thành, Tân Phú, Thành phố Hồ Chí Minh 700000, Vietnam",nhahangtanphugia.business.site,+84 705 778 989,,,"['https://lh5.googleusercontent.com/p/AF1QipPa2b_zqPDmFF4vB7ISqUJnB4cduCnuYHhXMged', 'https://lh5.googleusercontent.com/p/AF1QipN1K3gyIPXEyfTXOueTtYmU5msuOCCGRs4hezU_']"
476,Lẩu Băng Chuyền OSAKA.O,"455 Lũy Bán Bích, Hoà Thanh, Tân Phú, Thành phố Hồ Chí Minh, Vietnam",facebook.com,+84 828 956 839,,,"['https://lh5.googleusercontent.com/p/AF1QipOv5q5t8de7EfhSR9doDYj0UW6xmn6xgMg3xlzW', 'https://lh5.googleusercontent.com/p/AF1QipPa2b_zqPDmFF4vB7ISqUJnB4cduCnuYHhXMged']"
477,Trung tâm hội nghị tiệc cưới Asiana Plaza (Tân Phú),"286 Đ. Vườn Lài, Phú Thọ Hoà, Tân Phú, Thành phố Hồ Chí Minh 70000, Vietnam",asiana-plaza.com,+84 93 108 00 80,517,4.3,"['https://lh5.googleusercontent.com/p/AF1QipMPMN1VWkvFxXNoZlcyL6RaHxc-6PkNd-F-i2Ny', 'https://lh5.googleusercontent.com/p/AF1QipOv5q5t8de7EfhSR9doDYj0UW6xmn6xgMg3xlzW']"
478,Hoa Vien Nam Bo Wedding Restaurant,"65 Hòa Bình, Tân Thới Hoà, Tân Phú, Thành phố Hồ Chí Minh, Vietnam",nam-bo.com,+84 28 3964 1003,,,"['https://lh5.googleusercontent.com/p/AF1QipO3FKIX4nS56th-7KNOR__RLrUxa-ZRc6k8NDW2', 'https://lh5.googleusercontent.com/p/AF1QipMPMN1VWkvFxXNoZlcyL6RaHxc-6PkNd-F-i2Ny']"
479,Nhà Hàng Lúa Vàng,"52 Tân Hương, Tân Quý, Tân Phú, Thành phố Hồ Chí Minh, Vietnam",foody.vn,+84 28 2265 2652,,,"['https://lh5.googleusercontent.com/p/AF1QipNh6qdBdQrHcaiJ1yib1Cwf-ijjrBp8H-fRwUw7', 'https://lh5.googleusercontent.com/p/AF1QipO3FKIX4nS56th-7KNOR__RLrUxa-ZRc6k8NDW2']"
480,Côn Sơn Restaurant & Lounge,"80-84 Trần Quốc Thảo, Võ Thị Sáu, Quận 3, Thành phố Hồ Chí Minh 700000, Vietnam",business.google.com,+84 90 638 85 98,108,4.3,"['https://lh5.googleusercontent.com/p/AF1QipNvxY2PzWbUyd_Kz1WpQg6o-AtcWPV9ksvmK-i-', 'https://lh5.googleusercontent.com/p/AF1QipNxq2f06grYEj73ZgIPmVy7Xt044vT96Jq0uK36']"
481,"Búp Sky Lounge & Restaurant | Nhà Hàng Rooftop Quận 1, Tp.HCM","65-67-69 Đ. Nguyễn Thái Bình, Phường Nguyễn Thái Bình, Quận 1, Thành phố Hồ Chí Minh 700000, Vietnam",theodyshotel.com,+84 765 599 859,292,4.8,"['https://lh5.googleusercontent.com/p/AF1QipNxq2f06grYEj73ZgIPmVy7Xt044vT96Jq0uK36', 'https://lh5.googleusercontent.com/p/AF1QipNvxY2PzWbUyd_Kz1WpQg6o-AtcWPV9ksvmK-i-']"
482,Friends Restaurant,"14 Đ. Phan Văn Trị, Phường 7, Gò Vấp, Thành phố Hồ Chí Minh, Vietnam",nhahangnhungnguoiban.vn,+84 28 3588 5888,,,"['https://lh5.googleusercontent.com/p/AF1QipMJ192vrdsA7HANYeTj_WNL0NWVaWS4vDfiCbWu', 'https://lh5.googleusercontent.com/p/AF1QipNxq2f06grYEj73ZgIPmVy7Xt044vT96Jq0uK36']"
483,Ẩm Thực Quê Nhà Quận Gò Vấp,"168 Quang Trung, Phường 10, Gò Vấp, Thành phố Hồ Chí Minh 700000, Vietnam",amthucquenha.vn,+84 899 606 026,252,4.3,"['https://lh5.googleusercontent.com/p/AF1QipPmKeJqJeIJXW5HlVqXijk-vsOT1Yvvz_Wq2fL5', 'https://lh5.googleusercontent.com/p/AF1QipMJ192vrdsA7HANYeTj_WNL0NWVaWS4vDfiCbWu']"
484,Nhà Hàng Tư Trì,"499 Đ. Lê Văn Thọ, Phường 9, Gò Vấp, Thành phố Hồ Chí Minh, Vietnam",tutri.com,+84 28 6295 1008,747,4.2,"['https://lh5.googleusercontent.com/p/AF1QipNOW_PHW-SykIsR_klvnzFBZS-SSdyfnMMHZKO5', 'https://lh5.googleusercontent.com/p/AF1QipPmKeJqJeIJXW5HlVqXijk-vsOT1Yvvz_Wq2fL5']"
485,Quán Ăn Ngon Gò Vấp - Hương Hoa Lands,"80 Hẻm, 379 Đ. Thống Nhất, Phường 11, Gò Vấp, Thành phố Hồ Chí Minh 700000, Vietnam",,+84 868 066 789,,,"['https://lh5.googleusercontent.com/p/AF1QipNuuaKhb3m1lTtrEEcpJhrDoExbTlxNdmVSGl37', 'https://lh5.googleusercontent.com/p/AF1QipNOW_PHW-SykIsR_klvnzFBZS-SSdyfnMMHZKO5']"
486,Nhà Hàng Làng Hoa,"133 Đ. Số 11, Phường 11, Gò Vấp, Thành phố Hồ Chí Minh, Vietnam",,+84 705 071 234,189,4.0,"['https://lh5.googleusercontent.com/p/AF1QipM36SEIaJaCvHe0rMuEUtpvfBAH0QHBcfizrvrv', 'https://lh5.googleusercontent.com/p/AF1QipNuuaKhb3m1lTtrEEcpJhrDoExbTlxNdmVSGl37']"
