,name,address,website,phone_number,reviews_count,reviews_average,images
686,Chill Coffee,"103 Đ. Năm Châu, Phường 11, Tân Bình, Thành phố Hồ Chí Minh, Vietnam",,+84 373 200 147,19,4.3,"['https://lh5.googleusercontent.com/p/AF1QipOythN-Z6O83x5IYeHcNrlDWxNPwDbtCu6oxp2v', 'https://lh5.googleusercontent.com/p/AF1QipP_rlRpWEgCo-QRaISidBbCJWpQ_LhC63VMSjEX']"
687,Hạ An Corner,"41/6 Đồng Xoài, Phường 13, Tân Bình, Thành phố Hồ Chí Minh, Vietnam",facebook.com,+84 764 910 789,83,4.8,"['https://lh5.googleusercontent.com/p/AF1QipO_4i4Lyaqnkt3olG3mSqbJiQhxAmc0PfgFcHec', 'https://lh5.googleusercontent.com/p/AF1QipOythN-Z6O83x5IYeHcNrlDWxNPwDbtCu6oxp2v']"
688,Cheese Coffee,"142 Đ. Nguyễn Hồng Đào, Phường 14, Tân Bình, Thành phố Hồ Chí Minh, Vietnam",,+84 28 3535 8875,,,"['https://lh5.googleusercontent.com/p/AF1QipPkKprdSfCHVj1kPdSlaULDtzcXnAEwjfTi_qUs', 'https://lh5.googleusercontent.com/p/AF1QipO_4i4Lyaqnkt3olG3mSqbJiQhxAmc0PfgFcHec']"
689,"KAI Coffee - K300, Cộng Hoà","Số 1 Đ.C18, Phường 12, Tân Bình, Thành phố Hồ Chí Minh 700000, Vietnam",kaicoffee.vn,+84 28 2241 3232,207,4.4,"['https://lh5.googleusercontent.com/p/AF1QipNtErGyvrRjX3i3vaa5LkVEiqN30UaxHKiNLRNO', 'https://lh5.googleusercontent.com/p/AF1QipPkKprdSfCHVj1kPdSlaULDtzcXnAEwjfTi_qUs']"
690,The Coffee House - Ấp Bắc,"4-6 Đ. Ấp Bắc, Phường 13, Tân Bình, Thành phố Hồ Chí Minh 790000, Vietnam",thecoffeehouse.com,+84 28 7303 9079,,,"['https://lh5.googleusercontent.com/p/AF1QipMoScMsPdKSBj629slk_CuXuY3R0ODx4GiZEkJD', 'https://lh5.googleusercontent.com/p/AF1QipNtErGyvrRjX3i3vaa5LkVEiqN30UaxHKiNLRNO']"
691,Dra. Cafe,"340 Nguyễn Trọng Tuyển, Phường 02, Tân Bình, Thành phố Hồ Chí Minh 700000, Vietnam",,+84 94 596 72 67,12,4.9,"['https://lh5.googleusercontent.com/p/AF1QipMLxlu6k1jh5MEsUJhSwM7MzrR7X9RHdvrRpvQL', 'https://lh5.googleusercontent.com/p/AF1QipMoScMsPdKSBj629slk_CuXuY3R0ODx4GiZEkJD']"
692,COFFEE QUEEN'S,"139 Ba Vân, Phường 14, Tân Bình, Thành phố Hồ Chí Minh, Vietnam",coffee-queens.business.site,+84 768 279 668,85,4.7,"['https://lh5.googleusercontent.com/p/AF1QipNTGb_4SNXWizQ-hJe7LtDiWlde1C4Y0dKQPMQO', 'https://lh5.googleusercontent.com/p/AF1QipMLxlu6k1jh5MEsUJhSwM7MzrR7X9RHdvrRpvQL']"
693,G Coffee,"Trường Sơn, Phường 4, Tân Bình, Thành phố Hồ Chí Minh, Vietnam",,,,,"['https://lh5.googleusercontent.com/p/AF1QipPhgwIksQjK1IS2cvYbMkjzJxef1tKNiwK657kA', 'https://lh5.googleusercontent.com/p/AF1QipNTGb_4SNXWizQ-hJe7LtDiWlde1C4Y0dKQPMQO']"
694,Gozar Coffee,"145 Phạm Văn Hai, Phường 5, Tân Bình, Thành phố Hồ Chí Minh 700000, Vietnam",facebook.com,+84 93 777 75 18,80,4.3,"['https://lh5.googleusercontent.com/p/AF1QipOGdtvHSGQpmVqEIN2hmZiBC5lVfVejnddQlpDv', 'https://lh5.googleusercontent.com/p/AF1QipPhgwIksQjK1IS2cvYbMkjzJxef1tKNiwK657kA']"
695,April Tea House,"3 Nhất Chi Mai, Phường 13, Tân Bình, Thành phố Hồ Chí Minh, Vietnam",foody.vn,,381,4.0,"['https://lh5.googleusercontent.com/p/AF1QipMN8zrNJ8l4w6tU3_1aPu7_cuWS9_9mJFxBvzEq', 'https://lh5.googleusercontent.com/p/AF1QipOGdtvHSGQpmVqEIN2hmZiBC5lVfVejnddQlpDv']"
696,Lavida Coffee And Tea,"19 Lê Bình, Phường 4, Tân Bình, Thành phố Hồ Chí Minh 700000, Vietnam",foody.vn,,8,2.9,"['https://lh5.googleusercontent.com/p/AF1QipNcvvwD1Fri7nl9uJbVLiecIMJvXsENr3NYCPom', 'https://lh5.googleusercontent.com/p/AF1QipMN8zrNJ8l4w6tU3_1aPu7_cuWS9_9mJFxBvzEq']"
697,FUGA Coffee & Tea,"129E Ni Sư Huỳnh Liên, Phường 10, Tân Bình, Thành phố Hồ Chí Minh, Vietnam",,+84 372 851 141,8,4.3,"['https://lh5.googleusercontent.com/p/AF1QipNN8lYPD9qiqiMhN8ZO-k50gukHi1FDkfpap9cg', 'https://lh5.googleusercontent.com/p/AF1QipNcvvwD1Fri7nl9uJbVLiecIMJvXsENr3NYCPom']"
698,Passio Coffee - Nguyen Thai Binh,"279 Nguyễn Thái Bình, Phường 12, Tân Bình, Thành phố Hồ Chí Minh, Vietnam",facebook.com,+84 1900 9434,161,4.0,"['https://lh5.googleusercontent.com/p/AF1QipNca30DkU4LOUPWnAqWmU6Uvk16lyMZ0LurlVtp', 'https://lh5.googleusercontent.com/p/AF1QipNN8lYPD9qiqiMhN8ZO-k50gukHi1FDkfpap9cg']"
699,Trà Sữa Paloma,"2- C3- C/c K300, Quách Văn Tấn, Phường 12, Quận Tân Bình, Phường 12, Tân Bình, Thành phố Hồ Chí Minh, Vietnam",,+84 28 6684 6664,3,3.7,"['https://lh5.googleusercontent.com/p/AF1QipPzWU03YfkchFXDiooJ-elGn8DCSNR0-NU_FRWP', 'https://lh5.googleusercontent.com/p/AF1QipNca30DkU4LOUPWnAqWmU6Uvk16lyMZ0LurlVtp']"
700,Chidori - Coffee in Bed,"06 Đường Hoa Cau, Phường 7, Phú Nhuận, Thành phố Hồ Chí Minh, Vietnam",chidori.vn,+84 383 121 238,477,4.5,"['https://lh5.googleusercontent.com/p/AF1QipNskOewukglnuvocu5FUKXAm9npuNnDo_h80181', 'https://lh5.googleusercontent.com/p/AF1QipMMm6hSovFLVsyRVYm2IaI9glpVfItA2kVIB9z3']"
701,Coffee House Little Du Mien,"Vietnam, Thành phố Hồ Chí Minh, Đ. Phổ Quang, VN, P9 Đường D khu nội bộ",,+84 28 3535 6115,,,"['https://lh5.googleusercontent.com/p/AF1QipMMm6hSovFLVsyRVYm2IaI9glpVfItA2kVIB9z3', 'https://lh5.googleusercontent.com/p/AF1QipNskOewukglnuvocu5FUKXAm9npuNnDo_h80181']"
702,The Dome Kaffe ドームカフェ,"10/16 Đoàn Thị Điểm, Phường 1, Phú Nhuận, Thành phố Hồ Chí Minh 700000, Vietnam",thedomekaffe.business.site,+84 90 535 02 21,134,4.6,"['https://lh5.googleusercontent.com/p/AF1QipOt5uWhYdDQaxgNgg7z_idX3QapGui8DyLUl28', 'https://lh5.googleusercontent.com/p/AF1QipMMm6hSovFLVsyRVYm2IaI9glpVfItA2kVIB9z3']"
703,Percent Coffee House,"39c Hoa Cúc, Phường 7, Phú Nhuận, Thành phố Hồ Chí Minh, Vietnam",business.site,+84 96 135 17 66,76,4.5,"['https://lh5.googleusercontent.com/p/AF1QipNoXjLr8RYpvbdO498VF7zztlTsUNjLsH_qB8Hf', 'https://lh5.googleusercontent.com/p/AF1QipOt5uWhYdDQaxgNgg7z_idX3QapGui8DyLUl28']"
704,Mien Dong Thao Coffee,"221A Nguyễn Trọng Tuyển, Phường 8, Phú Nhuận, Thành phố Hồ Chí Minh, Vietnam",miendongthao.congngheykhoa.com,+84 28 3845 1357,,,"['https://lh5.googleusercontent.com/p/AF1QipOm83jkv9a92cgnN9WA1wIox0Q4HvnZEFeW-4E', 'https://lh5.googleusercontent.com/p/AF1QipNoXjLr8RYpvbdO498VF7zztlTsUNjLsH_qB8Hf']"
705,The Coffee House - Huỳnh Văn Bánh,"68 Huỳnh Văn Bánh, Phường 15, Phú Nhuận, Thành phố Hồ Chí Minh 700000, Vietnam",thecoffeehouse.com,+84 28 7303 9079,,,"['https://lh5.googleusercontent.com/p/AF1QipP9cTSamCM04pNBhOD-YlcxZuv1wzwAaN4aPWS-', 'https://lh5.googleusercontent.com/p/AF1QipOm83jkv9a92cgnN9WA1wIox0Q4HvnZEFeW-4E']"
706,Đen Đá Coffee,"279 Phan Xích Long, Phường 2, Phú Nhuận, Thành phố Hồ Chí Minh, Vietnam",,+84 28 6679 1791,,,"['https://lh5.googleusercontent.com/p/AF1QipO8OkBNX45stAa3nb7FMX77T3QlGWbIlmVfYW1w', 'https://lh5.googleusercontent.com/p/AF1QipP9cTSamCM04pNBhOD-YlcxZuv1wzwAaN4aPWS-']"
707,The Comma,"21 Hoa Mai, Phường 7, Phú Nhuận, Thành phố Hồ Chí Minh 700000, Vietnam",facebook.com,+84 90 460 24 24,,,"['https://lh5.googleusercontent.com/p/AF1QipNT9pVlTQYr3nKWy6g3infUu7w60eH8K0g56oia', 'https://lh5.googleusercontent.com/p/AF1QipO8OkBNX45stAa3nb7FMX77T3QlGWbIlmVfYW1w']"
708,Cafe Vot,"2 Phan Đình Phùng, Phường 1, Phú Nhuận, Thành phố Hồ Chí Minh, Vietnam",,,,,"['https://lh5.googleusercontent.com/p/AF1QipPPoK5gvqHymEZu5S0TSWN71mvdlT7F3PL4X9V_', 'https://lh5.googleusercontent.com/p/AF1QipNT9pVlTQYr3nKWy6g3infUu7w60eH8K0g56oia']"
709,Đen Đá Coffee,"110 Đ. Lê Văn Sỹ, Phường 10, Phú Nhuận, Thành phố Hồ Chí Minh, Vietnam",m.facebook.com,+84 28 6681 1999,,,"['https://lh5.googleusercontent.com/p/AF1QipP444ByMVCjIQxt7uJ_po-dWwEQcjwW7I-UNPEt', 'https://lh5.googleusercontent.com/p/AF1QipPPoK5gvqHymEZu5S0TSWN71mvdlT7F3PL4X9V_']"
710,Quẹt Diêm Coffee,"K15 Cư Xá Nguyễn Đình Chiểu, Phường 4, Phú Nhuận, Thành phố Hồ Chí Minh, Vietnam",foody.vn,+84 93 956 57 58,106,4.4,"['https://lh5.googleusercontent.com/p/AF1QipOjfsHTQPZI3iVWrWIJOlqanniwgytQ6sGSIpo_', 'https://lh5.googleusercontent.com/p/AF1QipP444ByMVCjIQxt7uJ_po-dWwEQcjwW7I-UNPEt']"
711,Café Lafam,"199 Hoa Lan, Phường 2, Phú Nhuận, Thành phố Hồ Chí Minh 700000, Vietnam",ww.facebook.com,+84 896 652 861,,,"['https://lh5.googleusercontent.com/p/AF1QipO-wasSn93AuUNsP4FIZlVBdE4cjZESUb4mOrp6', 'https://lh5.googleusercontent.com/p/AF1QipOjfsHTQPZI3iVWrWIJOlqanniwgytQ6sGSIpo_']"
712,Roji Coffee & Tea House,"2A Phan Tây Hồ, Phường 7, Phú Nhuận, Thành phố Hồ Chí Minh 700000, Vietnam",,+84 91 394 44 49,,,"['https://lh5.googleusercontent.com/p/AF1QipO4G51kDCS42N6_aRCNbXHqX3qLibj1Axnf-ffe', 'https://lh5.googleusercontent.com/p/AF1QipO-wasSn93AuUNsP4FIZlVBdE4cjZESUb4mOrp6']"
713,The Coffee House - Hoa Hồng,"43 Hoa Hồng, Phường 7, Phú Nhuận, Thành phố Hồ Chí Minh 700000, Vietnam",thecoffeehouse.com,+84 28 7108 7088,,,"['https://lh5.googleusercontent.com/p/AF1QipPXMbwltGR4ul1uSH22klttGv3mQnbRB9nOqkFF', 'https://lh5.googleusercontent.com/p/AF1QipO4G51kDCS42N6_aRCNbXHqX3qLibj1Axnf-ffe']"
714,1903 Café,"94-96 Huỳnh Văn Bánh, Phường 15, Phú Nhuận, Thành phố Hồ Chí Minh 700000, Vietnam",facebook.com,+84 91 421 43 34,71,4.5,"['https://lh5.googleusercontent.com/p/AF1QipMkwoZjQDw021i25PtvGq0sCcCr3YUtyZ70P5ig', 'https://lh5.googleusercontent.com/p/AF1QipPXMbwltGR4ul1uSH22klttGv3mQnbRB9nOqkFF']"
715,Oasis Cafe,"176/1b Đ. Lê Văn Sỹ, Phường 10, Phú Nhuận, Thành phố Hồ Chí Minh 700000, Vietnam",linktr.ee,+84 28 3991 1991,,,"['https://lh5.googleusercontent.com/p/AF1QipO-WQhuxek86cKpDJdOvZItQXNcvIYvx-L22G_H', 'https://lh5.googleusercontent.com/p/AF1QipMkwoZjQDw021i25PtvGq0sCcCr3YUtyZ70P5ig']"
716,Thức Coffee,"42 Hoa Phượng, Phường 2, Phú Nhuận, Thành phố Hồ Chí Minh 700000, Vietnam",,+84 1800 6230,,,"['https://lh5.googleusercontent.com/p/AF1QipOaKV6J-wunfD5O8KOjFioVDRrBGwA5pxbS0Y4i', 'https://lh5.googleusercontent.com/p/AF1QipO-WQhuxek86cKpDJdOvZItQXNcvIYvx-L22G_H']"
717,MeFarm Coffee,"296 Nguyễn Thượng Hiền, Phường 5, Phú Nhuận, Thành phố Hồ Chí Minh, Vietnam",mefarmcoffee.business.site,+84 396 777 302,131,4.3,"['https://lh5.googleusercontent.com/p/AF1QipNO32K_tpyeihIkeYmpxaGtAUwnodMliaZXNP7w', 'https://lh5.googleusercontent.com/p/AF1QipOaKV6J-wunfD5O8KOjFioVDRrBGwA5pxbS0Y4i']"
718,Highlands Coffee,"193 Phan Xích Long, Phường 2, Phú Nhuận, Thành phố Hồ Chí Minh, Vietnam",highlandscoffee.com.vn,+84 28 3517 1777,,,"['https://lh5.googleusercontent.com/p/AF1QipNP0wgHrpXjuog9d7XweEfPHds3L1X8tX1sWMZ7', 'https://lh5.googleusercontent.com/p/AF1QipNO32K_tpyeihIkeYmpxaGtAUwnodMliaZXNP7w']"
719,Bud's Cafe,"32 Hoa Đào, Phường 2, Phú Nhuận, Thành phố Hồ Chí Minh 725600, Vietnam",budscafe.business.site,+84 28 3517 0099,985,4.0,"['https://lh5.googleusercontent.com/p/AF1QipPhkUdJueFatU3ThHfaYMqx-zj_XAuhr564s312', 'https://lh5.googleusercontent.com/p/AF1QipNP0wgHrpXjuog9d7XweEfPHds3L1X8tX1sWMZ7']"
720,The 22 Coffee,"22 Đường Hoa Cau, Phường 7, Phú Nhuận, Thành phố Hồ Chí Minh, Vietnam",bit.ly,+84 98 612 37 37,85,4.7,"['https://lh5.googleusercontent.com/p/AF1QipNIZzqbviVCF9xMQ5IhjWvnTsOGMxieARcSwrLU', 'https://lh5.googleusercontent.com/p/AF1QipPhkUdJueFatU3ThHfaYMqx-zj_XAuhr564s312']"
721,Small coffee,"115/30 Đ. Lê Văn Sỹ, Phường 13, Phú Nhuận, Thành phố Hồ Chí Minh, Vietnam",cafenho.com,+84 93 888 70 09,,,"['https://lh5.googleusercontent.com/p/AF1QipNNcNSV-ok3uknTSeB3Unp1pFr5XJq6PNybPI6r', 'https://lh5.googleusercontent.com/p/AF1QipNIZzqbviVCF9xMQ5IhjWvnTsOGMxieARcSwrLU']"
722,1988s Coffee,"128 Phan Xích Long, Phường 7, Phú Nhuận, Thành phố Hồ Chí Minh, Vietnam",foody.vn,+84 96 998 65 99,185,4.0,"['https://lh5.googleusercontent.com/p/AF1QipNOj01C5Qu9RDZbmmRbfKeonXNJ4T6GQWNPFpdJ', 'https://lh5.googleusercontent.com/p/AF1QipNNcNSV-ok3uknTSeB3Unp1pFr5XJq6PNybPI6r']"
723,The Xi Cafe,"14E Đ. Đặng Văn Ngữ, Phường 10, Phú Nhuận, Thành phố Hồ Chí Minh 70000, Vietnam",facebook.com,+84 90 740 14 93,,,"['https://lh5.googleusercontent.com/p/AF1QipP1EvCy74M8xVT0ZPtt1lTyIaXzUoUazYJSEL_k', 'https://lh5.googleusercontent.com/p/AF1QipNOj01C5Qu9RDZbmmRbfKeonXNJ4T6GQWNPFpdJ']"
724,Trung Nguyen Coffee,"587 Nguyễn Kiệm, Phường 9, Phú Nhuận, Thành phố Hồ Chí Minh 700000, Vietnam",trungnguyenlegend.com,+84 28 3847 7312,,,"['https://lh5.googleusercontent.com/p/AF1QipPuYMArGLHKKnkl4XFtofLm0YVpcwhZEjnpVCNL', 'https://lh5.googleusercontent.com/p/AF1QipP1EvCy74M8xVT0ZPtt1lTyIaXzUoUazYJSEL_k']"
725,Chasu Tea&Coffee Phú Nhuận,"95 Hồ Văn Huê, Phường 9, Phú Nhuận, Thành phố Hồ Chí Minh, Vietnam",,+84 90 990 78 56,22,4.3,"['https://lh5.googleusercontent.com/p/AF1QipMKVEJorhnbBVXrOWB2Mko0VNkM-A9wqq0ciYfW', 'https://lh5.googleusercontent.com/p/AF1QipPuYMArGLHKKnkl4XFtofLm0YVpcwhZEjnpVCNL']"
726,LALA LAND COFFEE & TEA | COFFEE VIEW ĐẸP PHÚ NHUẬN | COFFEE NGON TRƯỜNG SA,"678 Đ. Trường Sa, Phường 17, Phú Nhuận, Thành phố Hồ Chí Minh, Vietnam",,+84 90 590 80 20,36,5.0,"['https://lh5.googleusercontent.com/p/AF1QipPZvf_NYfeaoSTaCV6_Th_UEUXkptKSaGLGafnw', 'https://lh5.googleusercontent.com/p/AF1QipMKVEJorhnbBVXrOWB2Mko0VNkM-A9wqq0ciYfW']"
727,HiPB Coffee,"1A Trương Quốc Dung, street, 8 ward, Phú Nhuận, Thành phố Hồ Chí Minh 700000, Vietnam",facebook.com,+84 28 6294 3824,,,"['https://lh5.googleusercontent.com/p/AF1QipMcwDegdvtOa9SQ77HvAT4sp3TXm0gBnf185MkZ', 'https://lh5.googleusercontent.com/p/AF1QipPZvf_NYfeaoSTaCV6_Th_UEUXkptKSaGLGafnw']"
728,Piazza Coffee,"20 Hoàng Minh Giám, Phường 9, Phú Nhuận, Thành phố Hồ Chí Minh, Vietnam",,,11,4.4,"['https://lh5.googleusercontent.com/p/AF1QipMHZ4WIOawyTblH-tdQA_TQd-ax0_QNdyzMK1jj', 'https://lh5.googleusercontent.com/p/AF1QipMcwDegdvtOa9SQ77HvAT4sp3TXm0gBnf185MkZ']"
729,98 hồ văn huê p9 quận phú nhuận,"98 Hồ Văn Huê, Phường 9, Phú Nhuận, Thành phố Hồ Chí Minh, Vietnam",,+84 845 006 768,1,5.0,"['https://lh5.googleusercontent.com/p/AF1QipPlo6bw1otOQ4AbQWb-fvwqHV8PeGZqysPLbJ0s', 'https://lh5.googleusercontent.com/p/AF1QipMHZ4WIOawyTblH-tdQA_TQd-ax0_QNdyzMK1jj']"
730,Radio Coffee,"74 Hoa Cúc, Phường 7, Phú Nhuận, Thành phố Hồ Chí Minh, Vietnam",m.facebook.com,,,,"['https://lh5.googleusercontent.com/p/AF1QipMOGqXkuGrZvjjM6D0v_OFE26-e3LkghZnByK9x', 'https://lh5.googleusercontent.com/p/AF1QipPlo6bw1otOQ4AbQWb-fvwqHV8PeGZqysPLbJ0s']"
731,PHINN COFFEE,"50C Hoa Cau, Ward 7, Phú Nhuận, Thành phố Hồ Chí Minh 70000, Vietnam",facebook.com,+84 777 944 997,17,4.6,"['https://lh5.googleusercontent.com/p/AF1QipM7csam8We_NTJ_3LjAzUjPX0MysSOJ3aFWPISR', 'https://lh5.googleusercontent.com/p/AF1QipMOGqXkuGrZvjjM6D0v_OFE26-e3LkghZnByK9x']"
732,Highlands Coffee,"129 Nguyễn Trọng Tuyển, Phường 15, Phú Nhuận, Thành phố Hồ Chí Minh, Vietnam",highlandscoffee.com.vn,+84 28 7106 1929,,,"['https://lh5.googleusercontent.com/p/AF1QipP8I7YeqnNocHcGgD4OOkd8w2Ja89IECOD8gpX5', 'https://lh5.googleusercontent.com/p/AF1QipM7csam8We_NTJ_3LjAzUjPX0MysSOJ3aFWPISR']"
733,Fin Saigon Cafe,"013 A3 Phan Xích Long, Phường 7, Phú Nhuận, Thành phố Hồ Chí Minh, Vietnam",facebook.com,+84 705 733 763,83,4.7,"['https://lh5.googleusercontent.com/p/AF1QipNIBCa10uOpbGQ_F7o6qArwoC4s0FPwV_fzMKQ', 'https://lh5.googleusercontent.com/p/AF1QipP8I7YeqnNocHcGgD4OOkd8w2Ja89IECOD8gpX5']"
734,The Coffee House - Hoa Sứ,"1 Hoa Sứ, Phường 7, Phú Nhuận, Thành phố Hồ Chí Minh 700000, Vietnam",thecoffeehouse.com,+84 28 7303 9079,,,"['https://lh5.googleusercontent.com/p/AF1QipOkAw4noGoH-7vwGVV1Ezo_ZxqxuO9aon27zOMg', 'https://lh5.googleusercontent.com/p/AF1QipNIBCa10uOpbGQ_F7o6qArwoC4s0FPwV_fzMKQ']"
735,Sampa Coffee,"QMXQ+GFC, Phường 7, Phú Nhuận, Thành phố Hồ Chí Minh, Vietnam",,,47,4.2,"['https://lh5.googleusercontent.com/p/AF1QipODuPfbM11_uC2ps4NrSm5qjlEHlv2xO4JYOO3-', 'https://lh5.googleusercontent.com/p/AF1QipOkAw4noGoH-7vwGVV1Ezo_ZxqxuO9aon27zOMg']"
736,Troll Cafe,"75 Hoa Hồng, Phường 7, Phú Nhuận, Thành phố Hồ Chí Minh, Vietnam",foody.vn,,104,4.4,"['https://lh5.googleusercontent.com/p/AF1QipNtU8eMGxer_6N2OnV9iz_HpQc60WFZjYQS62A', 'https://lh5.googleusercontent.com/p/AF1QipODuPfbM11_uC2ps4NrSm5qjlEHlv2xO4JYOO3-']"
737,Skyy Garden Rooftop,"98 Đ. Phùng Văn Cung, Phường 7, Phú Nhuận, Thành phố Hồ Chí Minh, Vietnam",business.site,+84 388 164 292,114,4.5,"['https://lh5.googleusercontent.com/p/AF1QipPXMUTwWxk5e_Dd7dOiRzS63Yy7iZLIZ9Pa_flg', 'https://lh5.googleusercontent.com/p/AF1QipNtU8eMGxer_6N2OnV9iz_HpQc60WFZjYQS62A']"
738,Lovi Cafe,"15 Đ. Phùng Văn Cung, Phường 2, Phú Nhuận, Thành phố Hồ Chí Minh, Vietnam",lovicafe.com,+84 97 760 67 06,18,4.8,"['https://lh5.googleusercontent.com/p/AF1QipO-z7EHi069w3fxcjm88TPvQ4YxOcuOosIRKXzx', 'https://lh5.googleusercontent.com/p/AF1QipPXMUTwWxk5e_Dd7dOiRzS63Yy7iZLIZ9Pa_flg']"
739,Lúa Sài Gòn,"140B D. Nguyễn Văn Trỗi, Phường 8, Phú Nhuận, Thành phố Hồ Chí Minh, Vietnam",capheluasaigon.vn,+84 852 088 888,235,4.7,"['https://lh5.googleusercontent.com/p/AF1QipP6gowtWKVfEJsfSjFnO26UPl4Gz3WHim6Ec307', 'https://lh5.googleusercontent.com/p/AF1QipO-z7EHi069w3fxcjm88TPvQ4YxOcuOosIRKXzx']"
740,Nab Coffee,"345 Phan Xích Long, Phường 1, Phú Nhuận, Thành phố Hồ Chí Minh, Vietnam",facebook.com,+84 888 750 579,140,4.4,"['https://lh5.googleusercontent.com/p/AF1QipMJrb0XAhN2rawD9nIVnhauF9E5558wtrzQmbp-', 'https://lh5.googleusercontent.com/p/AF1QipP6gowtWKVfEJsfSjFnO26UPl4Gz3WHim6Ec307']"
741,Cafe Ông Bầu Nguyễn Trọng Tuyển,"175 Nguyễn Trọng Tuyển, Phường 8, Phú Nhuận, Thành phố Hồ Chí Minh, Vietnam",,+84 90 822 88 69,17,4.6,"['https://lh5.googleusercontent.com/p/AF1QipNDjqKT0-ki653i-23goURvfKVy0o5l1aQNrO5w', 'https://lh5.googleusercontent.com/p/AF1QipMJrb0XAhN2rawD9nIVnhauF9E5558wtrzQmbp-']"
742,LaCa Cafe,"246 Nguyễn Trọng Tuyển, Phường 8, Phú Nhuận, Thành phố Hồ Chí Minh 700000, Vietnam",,+84 90 236 52 58,61,4.8,"['https://lh5.googleusercontent.com/p/AF1QipPCYJGgtCiCTjxC7XdQ8fwqeoJjBhMb_3G3muQw', 'https://lh5.googleusercontent.com/p/AF1QipNDjqKT0-ki653i-23goURvfKVy0o5l1aQNrO5w']"
743,W Corner Cafe,"79 Trần Huy Liệu, Phường 12, Phú Nhuận, Thành phố Hồ Chí Minh 700000, Vietnam",facebook.com,+84 90 691 96 08,,,"['https://lh5.googleusercontent.com/p/AF1QipOojSWOMDtJHcylNnc7JoYp-CRs88mvWiJoty5a', 'https://lh5.googleusercontent.com/p/AF1QipPCYJGgtCiCTjxC7XdQ8fwqeoJjBhMb_3G3muQw']"
744,Velvet Cafe - Coffee Garden,"113 Nguyễn Đình Chính, Phường 15, Phú Nhuận, Thành phố Hồ Chí Minh 725300, Vietnam",,,,,"['https://lh5.googleusercontent.com/p/AF1QipMUDf2qB3-BMzctcmFy6hTU5_6JX_POYRFFFT2J', 'https://lh5.googleusercontent.com/p/AF1QipOojSWOMDtJHcylNnc7JoYp-CRs88mvWiJoty5a']"
745,Unique Cafe,"19 Nhiêu Tứ, Phường 7, Phú Nhuận, Thành phố Hồ Chí Minh, Vietnam",,+84 93 740 73 39,355,4.7,"['https://lh5.googleusercontent.com/p/AF1QipPCQtKcV_J6Vdi_vGkFVrxzObpnTeI60YcuTXeQ', 'https://lh5.googleusercontent.com/p/AF1QipMUDf2qB3-BMzctcmFy6hTU5_6JX_POYRFFFT2J']"
746,Carina Cafe shop Cafe Food And Eggs Delicious,"08 Hoa Cúc, Phường 7, Phú Nhuận, Thành phố Hồ Chí Minh, Vietnam",,+84 888 223 897,,,"['https://lh5.googleusercontent.com/p/AF1QipNXX7qvTRvpctfroTkQNZBgpg8KqbaE0H2sI4hB', 'https://lh5.googleusercontent.com/p/AF1QipPCQtKcV_J6Vdi_vGkFVrxzObpnTeI60YcuTXeQ']"
747,Cộng Cà phê - Trường Sa,"Thành phố, 336 Đ. Trường Sa, Phường 7, Phú Nhuận, Thành phố Hồ Chí Minh, Vietnam",congcaphe.com,+84 91 181 11 46,,,"['https://lh5.googleusercontent.com/p/AF1QipOkNC-RyCfD92sFM_z_otPpexGKZh9mrr4jEoZ9', 'https://lh5.googleusercontent.com/p/AF1QipNXX7qvTRvpctfroTkQNZBgpg8KqbaE0H2sI4hB']"
748,Nhà Trong Hẻm - Coffee & Studio,"152/22 Nguyễn Trọng Tuyển, Phường 8, Phú Nhuận, Thành phố Hồ Chí Minh, Vietnam",facebook.com,+84 98 935 41 14,16,4.5,"['https://lh5.googleusercontent.com/p/AF1QipPKu9D7H1BhOl_ApqoMat7ylBx53Nkz8uSQ3T2w', 'https://lh5.googleusercontent.com/p/AF1QipOkNC-RyCfD92sFM_z_otPpexGKZh9mrr4jEoZ9']"
749,Acoustic Cafe hurry,"288 Huỳnh Văn Bánh, Phường 11, Phú Nhuận, Thành phố Hồ Chí Minh, Vietnam",,+84 90 750 35 46,8,4.6,"['https://lh5.googleusercontent.com/p/AF1QipOCUHmXb8jVgDNlL08s2BYWL7Y-inJwSKkim85p', 'https://lh5.googleusercontent.com/p/AF1QipPKu9D7H1BhOl_ApqoMat7ylBx53Nkz8uSQ3T2w']"
750,WING Coffee & Bunny,"34 Lê Lư, Phú Thọ Hoà, Tân Phú, Thành phố Hồ Chí Minh, Vietnam",facebook.com,,,,"['https://lh5.googleusercontent.com/p/AF1QipM9gV87eYy2rdFMB23H1qVU_Ul9Gxo84e4pztp2', 'https://lh5.googleusercontent.com/p/AF1QipPICVGbbhdArIeLX-NOGA8UtFyD_ZvSc4IbTgcb']"
751,The Coffee House,"184 Tô Hiệu, Phú Thạnh, Tân Phú, Thành phố Hồ Chí Minh 700000, Vietnam",thecoffeehouse.com,+84 28 7303 9079,,,"['https://lh5.googleusercontent.com/p/AF1QipPICVGbbhdArIeLX-NOGA8UtFyD_ZvSc4IbTgcb', 'https://lh5.googleusercontent.com/p/AF1QipM9gV87eYy2rdFMB23H1qVU_Ul9Gxo84e4pztp2']"
